player,round,hole,strokes,par,yds,score,tourney
"O Donnell, Ian",3,9,3,4,168,-1,capital cup
"O Donnell, Ian",3,10,5,5,183,0,capital cup
"O Donnell, Ian",3,11,5,4,177,1,capital cup
"O Donnell, Ian",3,12,4,4,193,0,capital cup
"O Donnell, Ian",3,13,4,4,129,0,capital cup
"O Donnell, Ian",3,14,3,3,104,0,capital cup
"O Donnell, Ian",3,15,4,4,209,0,capital cup
"O Donnell, Ian",3,16,5,3,77,2,capital cup
"O Donnell, Ian",3,17,3,4,188,-1,capital cup
"O Donnell, Ian",3,18,6,5,240,1,capital cup
"Mendive, Lucas",3,1,5,4,173,1,capital cup
"Mendive, Lucas",3,2,4,4,211,0,capital cup
"Mendive, Lucas",3,3,4,3,114,1,capital cup
"Mendive, Lucas",3,4,4,4,185,0,capital cup
"Mendive, Lucas",3,5,4,4,159,0,capital cup
"Mendive, Lucas",3,6,4,5,284,-1,capital cup
"Mendive, Lucas",3,7,4,3,146,1,capital cup
"Mendive, Lucas",3,8,5,5,242,0,capital cup
"Mendive, Lucas",3,9,3,4,168,-1,capital cup
"Mendive, Lucas",3,10,5,5,183,0,capital cup
"Mendive, Lucas",3,11,4,4,177,0,capital cup
"Mendive, Lucas",3,12,5,4,193,1,capital cup
"Mendive, Lucas",3,13,4,4,129,0,capital cup
"Mendive, Lucas",3,14,3,3,104,0,capital cup
"Mendive, Lucas",3,15,5,4,209,1,capital cup
"Mendive, Lucas",3,16,4,3,77,1,capital cup
"Mendive, Lucas",3,17,4,4,188,0,capital cup
"Mendive, Lucas",3,18,5,5,240,0,capital cup
"Gutiérrez López, Sergio",3,1,4,4,173,0,capital cup
"Gutiérrez López, Sergio",3,2,4,4,211,0,capital cup
"Gutiérrez López, Sergio",3,3,4,3,114,1,capital cup
"Gutiérrez López, Sergio",3,4,4,4,185,0,capital cup
"Gutiérrez López, Sergio",3,5,4,4,159,0,capital cup
"Gutiérrez López, Sergio",3,6,4,5,284,-1,capital cup
"Gutiérrez López, Sergio",3,7,4,3,146,1,capital cup
"Gutiérrez López, Sergio",3,8,4,5,242,-1,capital cup
"Gutiérrez López, Sergio",3,9,3,4,168,-1,capital cup
"Gutiérrez López, Sergio",3,10,5,5,183,0,capital cup
"Gutiérrez López, Sergio",3,11,5,4,177,1,capital cup
"Gutiérrez López, Sergio",3,13,3,4,129,-1,capital cup
"Gutiérrez López, Sergio",3,14,3,3,104,0,capital cup
"Gutiérrez López, Sergio",3,15,5,4,209,1,capital cup
"Gutiérrez López, Sergio",3,16,3,3,77,0,capital cup
"Gutiérrez López, Sergio",3,17,4,4,188,0,capital cup
"Gutiérrez López, Sergio",3,18,5,5,240,0,capital cup
"Jacobs, Pascal",3,1,5,4,173,1,capital cup
"Jacobs, Pascal",3,2,5,4,211,1,capital cup
"Jacobs, Pascal",3,3,3,3,114,0,capital cup
"Jacobs, Pascal",3,4,4,4,185,0,capital cup
"Jacobs, Pascal",3,5,3,4,159,-1,capital cup
"Jacobs, Pascal",3,6,5,5,284,0,capital cup
"Jacobs, Pascal",3,7,3,3,146,0,capital cup
"Jacobs, Pascal",3,8,5,5,242,0,capital cup
"Jacobs, Pascal",3,9,5,4,168,1,capital cup
"Jacobs, Pascal",3,11,6,4,177,2,capital cup
"Jacobs, Pascal",3,12,5,4,193,1,capital cup
"Jacobs, Pascal",3,13,3,4,129,-1,capital cup
"Jacobs, Pascal",3,14,3,3,104,0,capital cup
"Jacobs, Pascal",3,16,3,3,77,0,capital cup
"Jacobs, Pascal",3,17,4,4,188,0,capital cup
"Jacobs, Pascal",3,18,5,5,240,0,capital cup
"Venturelli, Davide",3,1,5,4,173,1,capital cup
"Venturelli, Davide",3,2,5,4,211,1,capital cup
"Venturelli, Davide",3,3,6,3,114,3,capital cup
"Venturelli, Davide",3,4,4,4,185,0,capital cup
"Venturelli, Davide",3,5,3,4,159,-1,capital cup
"Venturelli, Davide",3,6,6,5,284,1,capital cup
"Venturelli, Davide",3,7,3,3,146,0,capital cup
"Venturelli, Davide",3,8,5,5,242,0,capital cup
"Venturelli, Davide",3,9,5,4,168,1,capital cup
"Venturelli, Davide",3,10,5,5,183,0,capital cup
"Venturelli, Davide",3,11,5,4,177,1,capital cup
"Venturelli, Davide",3,12,4,4,193,0,capital cup
"Venturelli, Davide",3,13,4,4,129,0,capital cup
"Venturelli, Davide",3,14,3,3,104,0,capital cup
"Venturelli, Davide",3,15,5,4,209,1,capital cup
"Venturelli, Davide",3,16,3,3,77,0,capital cup
"Venturelli, Davide",3,17,4,4,188,0,capital cup
"Venturelli, Davide",3,18,5,5,240,0,capital cup
"Perna, Stefano",3,1,4,4,173,0,capital cup
"Perna, Stefano",3,2,3,4,211,-1,capital cup
"Perna, Stefano",3,3,4,3,114,1,capital cup
"Perna, Stefano",3,4,3,4,185,-1,capital cup
"Perna, Stefano",3,5,3,4,159,-1,capital cup
"Perna, Stefano",3,6,3,5,284,-2,capital cup
"Perna, Stefano",3,7,3,3,146,0,capital cup
"Perna, Stefano",3,8,4,5,242,-1,capital cup
"Perna, Stefano",3,9,5,4,168,1,capital cup
"Perna, Stefano",3,10,4,5,183,-1,capital cup
"Perna, Stefano",3,11,4,4,177,0,capital cup
"Perna, Stefano",3,12,4,4,193,0,capital cup
"Perna, Stefano",3,13,3,4,129,-1,capital cup
"Perna, Stefano",3,14,4,3,104,1,capital cup
"Perna, Stefano",3,15,4,4,209,0,capital cup
"Perna, Stefano",3,16,4,3,77,1,capital cup
"Perna, Stefano",3,17,3,4,188,-1,capital cup
"Oostburg, Valentijn",3,1,3,4,173,-1,capital cup
"Oostburg, Valentijn",3,2,5,4,211,1,capital cup
"Oostburg, Valentijn",3,3,5,3,114,2,capital cup
"Oostburg, Valentijn",3,4,3,4,185,-1,capital cup
"Oostburg, Valentijn",3,5,3,4,159,-1,capital cup
"Oostburg, Valentijn",3,6,3,5,284,-2,capital cup
"Oostburg, Valentijn",3,7,4,3,146,1,capital cup
"Oostburg, Valentijn",3,8,4,5,242,-1,capital cup
"Oostburg, Valentijn",3,9,5,4,168,1,capital cup
"Oostburg, Valentijn",3,10,4,5,183,-1,capital cup
"Oostburg, Valentijn",3,11,2,4,177,-2,capital cup
"Oostburg, Valentijn",3,12,5,4,193,1,capital cup
"Oostburg, Valentijn",3,13,3,4,129,-1,capital cup
"Oostburg, Valentijn",3,14,5,3,104,2,capital cup
"Oostburg, Valentijn",3,15,4,4,209,0,capital cup
"Oostburg, Valentijn",3,16,4,3,77,1,capital cup
"Oostburg, Valentijn",3,17,3,4,188,-1,capital cup
"Christophe, FREJUS",3,1,4,4,173,0,capital cup
"Christophe, FREJUS",3,2,4,4,211,0,capital cup
"Christophe, FREJUS",3,3,4,3,114,1,capital cup
"Christophe, FREJUS",3,4,3,4,185,-1,capital cup
"Christophe, FREJUS",3,5,3,4,159,-1,capital cup
"Christophe, FREJUS",3,6,4,5,284,-1,capital cup
"Christophe, FREJUS",3,7,3,3,146,0,capital cup
"Christophe, FREJUS",3,8,4,5,242,-1,capital cup
"Christophe, FREJUS",3,9,6,4,168,2,capital cup
"Christophe, FREJUS",3,10,4,5,183,-1,capital cup
"Christophe, FREJUS",3,11,2,4,177,-2,capital cup
"Christophe, FREJUS",3,12,5,4,193,1,capital cup
"Christophe, FREJUS",3,13,3,4,129,-1,capital cup
"Christophe, FREJUS",3,14,4,3,104,1,capital cup
"Christophe, FREJUS",3,15,4,4,209,0,capital cup
"Christophe, FREJUS",3,16,3,3,77,0,capital cup
"Christophe, FREJUS",3,17,5,4,188,1,capital cup
"Zaal, Rudi",3,1,3,4,173,-1,capital cup
"Zaal, Rudi",3,2,4,4,211,0,capital cup
"Zaal, Rudi",3,3,4,3,114,1,capital cup
"Zaal, Rudi",3,4,3,4,185,-1,capital cup
"Zaal, Rudi",3,5,3,4,159,-1,capital cup
"Zaal, Rudi",3,6,3,5,284,-2,capital cup
"Zaal, Rudi",3,7,3,3,146,0,capital cup
"Zaal, Rudi",3,8,4,5,242,-1,capital cup
"Zaal, Rudi",3,9,5,4,168,1,capital cup
"Zaal, Rudi",3,10,4,5,183,-1,capital cup
"Zaal, Rudi",3,11,4,4,177,0,capital cup
"Zaal, Rudi",3,12,5,4,193,1,capital cup
"Zaal, Rudi",3,13,3,4,129,-1,capital cup
"Zaal, Rudi",3,14,5,3,104,2,capital cup
"Zaal, Rudi",3,15,4,4,209,0,capital cup
"Zaal, Rudi",3,16,5,3,77,2,capital cup
"Zaal, Rudi",3,17,4,4,188,0,capital cup
"Marcante, Gilberto",3,1,3,4,173,-1,capital cup
"Marcante, Gilberto",3,2,4,4,211,0,capital cup
"Marcante, Gilberto",3,3,4,3,114,1,capital cup
"Marcante, Gilberto",3,4,3,4,185,-1,capital cup
"Marcante, Gilberto",3,5,3,4,159,-1,capital cup
"Marcante, Gilberto",3,6,3,5,284,-2,capital cup
"Marcante, Gilberto",3,7,3,3,146,0,capital cup
"Marcante, Gilberto",3,8,4,5,242,-1,capital cup
"Marcante, Gilberto",3,9,4,4,168,0,capital cup
"Marcante, Gilberto",3,10,4,5,183,-1,capital cup
"Marcante, Gilberto",3,11,2,4,177,-2,capital cup
"Marcante, Gilberto",3,12,4,4,193,0,capital cup
"Marcante, Gilberto",3,13,4,4,129,0,capital cup
"Marcante, Gilberto",3,15,4,4,209,0,capital cup
"Marcante, Gilberto",3,16,5,3,77,2,capital cup
"Marcante, Gilberto",3,17,4,4,188,0,capital cup
"Diodato, Enrico",3,1,4,4,173,0,capital cup
"Diodato, Enrico",3,2,3,4,211,-1,capital cup
"Diodato, Enrico",3,3,4,3,114,1,capital cup
"Diodato, Enrico",3,4,3,4,185,-1,capital cup
"Diodato, Enrico",3,5,4,4,159,0,capital cup
"Diodato, Enrico",3,6,4,5,284,-1,capital cup
"Diodato, Enrico",3,7,3,3,146,0,capital cup
"Diodato, Enrico",3,8,4,5,242,-1,capital cup
"Diodato, Enrico",3,9,6,4,168,2,capital cup
"Diodato, Enrico",3,10,4,5,183,-1,capital cup
"Diodato, Enrico",3,11,3,4,177,-1,capital cup
"Diodato, Enrico",3,12,4,4,193,0,capital cup
"Diodato, Enrico",3,13,3,4,129,-1,capital cup
"Diodato, Enrico",3,14,5,3,104,2,capital cup
"Diodato, Enrico",3,15,4,4,209,0,capital cup
"Diodato, Enrico",3,16,4,3,77,1,capital cup
"Diodato, Enrico",3,17,4,4,188,0,capital cup
"Perrone, Julian",3,1,4,4,173,0,capital cup
"Perrone, Julian",3,2,4,4,211,0,capital cup
"Perrone, Julian",3,3,4,3,114,1,capital cup
"Perrone, Julian",3,4,3,4,185,-1,capital cup
"Perrone, Julian",3,5,3,4,159,-1,capital cup
"Perrone, Julian",3,6,3,5,284,-2,capital cup
"Perrone, Julian",3,7,3,3,146,0,capital cup
"Perrone, Julian",3,8,4,5,242,-1,capital cup
"Perrone, Julian",3,9,4,4,168,0,capital cup
"Perrone, Julian",3,10,3,5,183,-2,capital cup
"Perrone, Julian",3,11,3,4,177,-1,capital cup
"Perrone, Julian",3,12,5,4,193,1,capital cup
"Perrone, Julian",3,13,4,4,129,0,capital cup
"Perrone, Julian",3,14,5,3,104,2,capital cup
"Perrone, Julian",3,15,5,4,209,1,capital cup
"Perrone, Julian",3,16,5,3,77,2,capital cup
"Perrone, Julian",3,17,3,4,188,-1,capital cup
"vd Wal, Auke",3,1,4,4,173,0,capital cup
"vd Wal, Auke",3,2,5,4,211,1,capital cup
"vd Wal, Auke",3,3,6,3,114,3,capital cup
"vd Wal, Auke",3,4,2,4,185,-2,capital cup
"vd Wal, Auke",3,5,3,4,159,-1,capital cup
"vd Wal, Auke",3,6,3,5,284,-2,capital cup
"vd Wal, Auke",3,7,4,3,146,1,capital cup
"vd Wal, Auke",3,8,5,5,242,0,capital cup
"vd Wal, Auke",3,9,5,4,168,1,capital cup
"vd Wal, Auke",3,10,2,5,183,-3,capital cup
"vd Wal, Auke",3,11,3,4,177,-1,capital cup
"vd Wal, Auke",3,12,5,4,193,1,capital cup
"vd Wal, Auke",3,13,4,4,129,0,capital cup
"vd Wal, Auke",3,14,4,3,104,1,capital cup
"vd Wal, Auke",3,15,4,4,209,0,capital cup
"vd Wal, Auke",3,16,4,3,77,1,capital cup
"vd Wal, Auke",3,17,5,4,188,1,capital cup
"Godoy Márquez, Iván",3,1,4,4,173,0,capital cup
"Godoy Márquez, Iván",3,2,4,4,211,0,capital cup
"Godoy Márquez, Iván",3,3,4,3,114,1,capital cup
"Godoy Márquez, Iván",3,4,4,4,185,0,capital cup
"Godoy Márquez, Iván",3,5,4,4,159,0,capital cup
"Godoy Márquez, Iván",3,6,3,5,284,-2,capital cup
"Godoy Márquez, Iván",3,7,3,3,146,0,capital cup
"Godoy Márquez, Iván",3,8,4,5,242,-1,capital cup
"Godoy Márquez, Iván",3,9,6,4,168,2,capital cup
"Godoy Márquez, Iván",3,10,4,5,183,-1,capital cup
"Godoy Márquez, Iván",3,11,3,4,177,-1,capital cup
"Godoy Márquez, Iván",3,12,5,4,193,1,capital cup
"Godoy Márquez, Iván",3,13,3,4,129,-1,capital cup
"Godoy Márquez, Iván",3,14,6,3,104,3,capital cup
"Godoy Márquez, Iván",3,15,4,4,209,0,capital cup
"Godoy Márquez, Iván",3,16,4,3,77,1,capital cup
"Godoy Márquez, Iván",3,17,3,4,188,-1,capital cup
"Novak, Daniel",3,1,4,4,173,0,capital cup
"Novak, Daniel",3,2,4,4,211,0,capital cup
"Novak, Daniel",3,3,4,3,114,1,capital cup
"Novak, Daniel",3,4,3,4,185,-1,capital cup
"Novak, Daniel",3,5,3,4,159,-1,capital cup
"Novak, Daniel",3,6,3,5,284,-2,capital cup
"Novak, Daniel",3,7,4,3,146,1,capital cup
"Novak, Daniel",3,8,4,5,242,-1,capital cup
"Novak, Daniel",3,9,6,4,168,2,capital cup
"Novak, Daniel",3,10,4,5,183,-1,capital cup
"Novak, Daniel",3,11,3,4,177,-1,capital cup
"Novak, Daniel",3,12,5,4,193,1,capital cup
"Novak, Daniel",3,13,3,4,129,-1,capital cup
"Novak, Daniel",3,14,4,3,104,1,capital cup
"Novak, Daniel",3,15,6,4,209,2,capital cup
"Novak, Daniel",3,16,4,3,77,1,capital cup
"Novak, Daniel",3,17,5,4,188,1,capital cup
"Cullum, Jamie",1,1,4,5,153,-1,french open
"Cullum, Jamie",1,2,4,4,164,0,french open
"Cullum, Jamie",1,3,5,4,202,1,french open
"Cullum, Jamie",1,4,4,4,174,0,french open
"Cullum, Jamie",1,5,3,3,99,0,french open
"Cullum, Jamie",1,6,3,4,137,-1,french open
"Cullum, Jamie",1,7,3,3,89,0,french open
"Cullum, Jamie",1,8,4,3,76,1,french open
"Cullum, Jamie",1,9,2,5,167,-3,french open
"Cullum, Jamie",1,10,4,4,198,0,french open
"Cullum, Jamie",1,11,2,4,178,-2,french open
"Cullum, Jamie",1,12,4,5,216,-1,french open
"Cullum, Jamie",1,13,3,4,273,-1,french open
"Cullum, Jamie",1,14,4,4,193,0,french open
"Cullum, Jamie",1,15,3,4,181,-1,french open
"Cullum, Jamie",1,16,3,4,165,-1,french open
"Cullum, Jamie",1,17,3,4,175,-1,french open
"Cullum, Jamie",1,18,5,3,64,2,french open
"Simoes, Frédéric",1,1,5,5,153,0,french open
"Simoes, Frédéric",1,2,4,4,164,0,french open
"Simoes, Frédéric",1,3,5,4,202,1,french open
"Simoes, Frédéric",1,4,4,4,174,0,french open
"Simoes, Frédéric",1,5,3,3,99,0,french open
"Simoes, Frédéric",1,6,3,4,137,-1,french open
"Simoes, Frédéric",1,7,3,3,89,0,french open
"Simoes, Frédéric",1,8,3,3,76,0,french open
"Simoes, Frédéric",1,9,5,5,167,0,french open
"Simoes, Frédéric",1,10,4,4,198,0,french open
"Simoes, Frédéric",1,11,3,4,178,-1,french open
"Simoes, Frédéric",1,12,5,5,216,0,french open
"Simoes, Frédéric",1,13,3,4,273,-1,french open
"Simoes, Frédéric",1,14,3,4,193,-1,french open
"Simoes, Frédéric",1,15,4,4,181,0,french open
"Simoes, Frédéric",1,16,4,4,165,0,french open
"Simoes, Frédéric",1,17,3,4,175,-1,french open
"Simoes, Frédéric",1,18,3,3,64,0,french open
"Jacot, Lionel",1,1,4,5,153,-1,french open
"Jacot, Lionel",1,2,4,4,164,0,french open
"Jacot, Lionel",1,3,4,4,202,0,french open
"Jacot, Lionel",1,4,4,4,174,0,french open
"Jacot, Lionel",1,5,2,3,99,-1,french open
"Jacot, Lionel",1,6,3,4,137,-1,french open
"Jacot, Lionel",1,7,3,3,89,0,french open
"Jacot, Lionel",1,8,4,3,76,1,french open
"Jacot, Lionel",1,9,2,5,167,-3,french open
"Jacot, Lionel",1,10,4,4,198,0,french open
"Jacot, Lionel",1,11,2,4,178,-2,french open
"Jacot, Lionel",1,12,6,5,216,1,french open
"Jacot, Lionel",1,13,3,4,273,-1,french open
"Jacot, Lionel",1,14,3,4,193,-1,french open
"Jacot, Lionel",1,15,4,4,181,0,french open
"Jacot, Lionel",1,16,3,4,165,-1,french open
"Jacot, Lionel",1,17,3,4,175,-1,french open
"Jacot, Lionel",1,18,5,3,64,2,french open
"Voorendt, Guido",1,1,3,5,153,-2,french open
"Voorendt, Guido",1,2,4,4,164,0,french open
"Voorendt, Guido",1,3,5,4,202,1,french open
"Voorendt, Guido",1,4,4,4,174,0,french open
"Voorendt, Guido",1,5,3,3,99,0,french open
"Voorendt, Guido",1,6,5,4,137,1,french open
"Voorendt, Guido",1,7,3,3,89,0,french open
"Voorendt, Guido",1,8,4,3,76,1,french open
"Voorendt, Guido",1,9,2,5,167,-3,french open
"Voorendt, Guido",1,10,5,4,198,1,french open
"Voorendt, Guido",1,11,2,4,178,-2,french open
"Voorendt, Guido",1,12,4,5,216,-1,french open
"Voorendt, Guido",1,13,3,4,273,-1,french open
"Voorendt, Guido",1,14,3,4,193,-1,french open
"Voorendt, Guido",1,15,2,4,181,-2,french open
"Voorendt, Guido",1,16,4,4,165,0,french open
"Voorendt, Guido",1,17,2,4,175,-2,french open
"Voorendt, Guido",1,18,6,3,64,3,french open
"Frederic, HEDIN",1,1,4,5,153,-1,french open
"Frederic, HEDIN",1,2,3,4,164,-1,french open
"Frederic, HEDIN",1,3,5,4,202,1,french open
"Frederic, HEDIN",1,4,4,4,174,0,french open
"Frederic, HEDIN",1,5,3,3,99,0,french open
"Frederic, HEDIN",1,6,4,4,137,0,french open
"Frederic, HEDIN",1,7,2,3,89,-1,french open
"Frederic, HEDIN",1,8,4,3,76,1,french open
"Frederic, HEDIN",1,9,2,5,167,-3,french open
"Frederic, HEDIN",1,10,4,4,198,0,french open
"Frederic, HEDIN",1,11,2,4,178,-2,french open
"Frederic, HEDIN",1,12,6,5,216,1,french open
"Frederic, HEDIN",1,13,3,4,273,-1,french open
"Frederic, HEDIN",1,14,4,4,193,0,french open
"Frederic, HEDIN",1,15,3,4,181,-1,french open
"Frederic, HEDIN",1,16,4,4,165,0,french open
"Frederic, HEDIN",1,17,3,4,175,-1,french open
"Frederic, HEDIN",1,18,5,3,64,2,french open
"Cedric, BONNOT",1,1,4,5,153,-1,french open
"Cedric, BONNOT",1,2,3,4,164,-1,french open
"Cedric, BONNOT",1,3,4,4,202,0,french open
"Cedric, BONNOT",1,4,4,4,174,0,french open
"Cedric, BONNOT",1,5,3,3,99,0,french open
"Cedric, BONNOT",1,6,6,4,137,2,french open
"Cedric, BONNOT",1,7,6,3,89,3,french open
"Cedric, BONNOT",1,8,3,3,76,0,french open
"Cedric, BONNOT",1,9,4,5,167,-1,french open
"Cedric, BONNOT",1,10,3,4,198,-1,french open
"Cedric, BONNOT",1,11,4,4,178,0,french open
"Cedric, BONNOT",1,12,5,5,216,0,french open
"Cedric, BONNOT",1,13,4,4,273,0,french open
"Cedric, BONNOT",1,14,3,4,193,-1,french open
"Cedric, BONNOT",1,15,4,4,181,0,french open
"Cedric, BONNOT",1,16,3,4,165,-1,french open
"Cedric, BONNOT",1,17,3,4,175,-1,french open
"Cedric, BONNOT",1,18,3,3,64,0,french open
"Nicolas, COUSIN",1,1,4,5,153,-1,french open
"Nicolas, COUSIN",1,2,4,4,164,0,french open
"Nicolas, COUSIN",1,3,4,4,202,0,french open
"Nicolas, COUSIN",1,4,4,4,174,0,french open
"Nicolas, COUSIN",1,5,3,3,99,0,french open
"Nicolas, COUSIN",1,6,3,4,137,-1,french open
"Nicolas, COUSIN",1,7,3,3,89,0,french open
"Nicolas, COUSIN",1,8,4,3,76,1,french open
"Nicolas, COUSIN",1,9,2,5,167,-3,french open
"Nicolas, COUSIN",1,10,4,4,198,0,french open
"Nicolas, COUSIN",1,11,2,4,178,-2,french open
"Nicolas, COUSIN",1,12,6,5,216,1,french open
"Nicolas, COUSIN",1,13,3,4,273,-1,french open
"Nicolas, COUSIN",1,14,4,4,193,0,french open
"Nicolas, COUSIN",1,15,3,4,181,-1,french open
"Nicolas, COUSIN",1,16,3,4,165,-1,french open
"Nicolas, COUSIN",1,17,3,4,175,-1,french open
"Nicolas, COUSIN",1,18,5,3,64,2,french open
"Garcia, Nicolas",1,1,6,5,153,1,french open
"Garcia, Nicolas",1,2,3,4,164,-1,french open
"Garcia, Nicolas",1,3,4,4,202,0,french open
"Garcia, Nicolas",1,4,4,4,174,0,french open
"Garcia, Nicolas",1,5,3,3,99,0,french open
"Garcia, Nicolas",1,6,4,4,137,0,french open
"Garcia, Nicolas",1,7,4,3,89,1,french open
"Garcia, Nicolas",1,8,3,3,76,0,french open
"Garcia, Nicolas",1,9,4,5,167,-1,french open
"Garcia, Nicolas",1,10,3,4,198,-1,french open
"Garcia, Nicolas",1,11,5,4,178,1,french open
"Garcia, Nicolas",1,12,5,5,216,0,french open
"Garcia, Nicolas",1,13,3,4,273,-1,french open
"Garcia, Nicolas",1,14,3,4,193,-1,french open
"Garcia, Nicolas",1,15,3,4,181,-1,french open
"Garcia, Nicolas",1,16,3,4,165,-1,french open
"Garcia, Nicolas",1,17,4,4,175,0,french open
"Garcia, Nicolas",1,18,3,3,64,0,french open
"Clarke, Benjamin",1,1,4,5,153,-1,french open
"Clarke, Benjamin",1,2,3,4,164,-1,french open
"Clarke, Benjamin",1,3,4,4,202,0,french open
"Clarke, Benjamin",1,4,3,4,174,-1,french open
"Clarke, Benjamin",1,5,3,3,99,0,french open
"Clarke, Benjamin",1,6,4,4,137,0,french open
"Clarke, Benjamin",1,7,3,3,89,0,french open
"Clarke, Benjamin",1,8,4,3,76,1,french open
"Clarke, Benjamin",1,9,3,5,167,-2,french open
"Clarke, Benjamin",1,10,5,4,198,1,french open
"Clarke, Benjamin",1,11,2,4,178,-2,french open
"Clarke, Benjamin",1,12,7,5,216,2,french open
"Clarke, Benjamin",1,13,3,4,273,-1,french open
"Clarke, Benjamin",1,14,4,4,193,0,french open
"Clarke, Benjamin",1,15,3,4,181,-1,french open
"Clarke, Benjamin",1,16,6,4,165,2,french open
"Clarke, Benjamin",1,17,3,4,175,-1,french open
"Clarke, Benjamin",1,18,5,3,64,2,french open
"Christopher, BUAILLON",1,1,5,5,153,0,french open
"Christopher, BUAILLON",1,2,3,4,164,-1,french open
"Christopher, BUAILLON",1,3,4,4,202,0,french open
"Christopher, BUAILLON",1,4,4,4,174,0,french open
"Christopher, BUAILLON",1,5,3,3,99,0,french open
"Christopher, BUAILLON",1,6,3,4,137,-1,french open
"Christopher, BUAILLON",1,7,3,3,89,0,french open
"Christopher, BUAILLON",1,8,3,3,76,0,french open
"Christopher, BUAILLON",1,9,4,5,167,-1,french open
"Christopher, BUAILLON",1,10,6,4,198,2,french open
"Christopher, BUAILLON",1,11,4,4,178,0,french open
"Christopher, BUAILLON",1,12,5,5,216,0,french open
"Christopher, BUAILLON",1,13,3,4,273,-1,french open
"Christopher, BUAILLON",1,14,6,4,193,2,french open
"Christopher, BUAILLON",1,15,3,4,181,-1,french open
"Christopher, BUAILLON",1,16,4,4,165,0,french open
"Christopher, BUAILLON",1,17,3,4,175,-1,french open
"Christopher, BUAILLON",1,18,3,3,64,0,french open
"Mancino, David",1,1,5,5,153,0,french open
"Mancino, David",1,2,4,4,164,0,french open
"Mancino, David",1,3,4,4,202,0,french open
"Mancino, David",1,4,4,4,174,0,french open
"Mancino, David",1,5,3,3,99,0,french open
"Mancino, David",1,6,4,4,137,0,french open
"Mancino, David",1,7,3,3,89,0,french open
"Mancino, David",1,8,3,3,76,0,french open
"Mancino, David",1,9,4,5,167,-1,french open
"Mancino, David",1,10,3,4,198,-1,french open
"Mancino, David",1,11,3,4,178,-1,french open
"Mancino, David",1,12,5,5,216,0,french open
"Mancino, David",1,13,4,4,273,0,french open
"Mancino, David",1,14,4,4,193,0,french open
"Mancino, David",1,15,3,4,181,-1,french open
"Mancino, David",1,16,4,4,165,0,french open
"Mancino, David",1,17,4,4,175,0,french open
"Mancino, David",1,18,5,3,64,2,french open
"Mazzer, Fabio",1,1,4,5,153,-1,french open
"Mazzer, Fabio",1,2,2,4,164,-2,french open
"Mazzer, Fabio",1,3,4,4,202,0,french open
"Mazzer, Fabio",1,4,5,4,174,1,french open
"Mazzer, Fabio",1,5,3,3,99,0,french open
"Mazzer, Fabio",1,6,3,4,137,-1,french open
"Mazzer, Fabio",1,7,3,3,89,0,french open
"Mazzer, Fabio",1,8,4,3,76,1,french open
"Mazzer, Fabio",1,9,2,5,167,-3,french open
"Mazzer, Fabio",1,10,4,4,198,0,french open
"Mazzer, Fabio",1,11,3,4,178,-1,french open
"Mazzer, Fabio",1,12,6,5,216,1,french open
"Mazzer, Fabio",1,13,3,4,273,-1,french open
"Mazzer, Fabio",1,14,4,4,193,0,french open
"Mazzer, Fabio",1,15,2,4,181,-2,french open
"Mazzer, Fabio",1,16,4,4,165,0,french open
"Mazzer, Fabio",1,17,3,4,175,-1,french open
"Mazzer, Fabio",1,18,4,3,64,1,french open
"Wetzel, Simon",1,1,5,5,153,0,french open
"Wetzel, Simon",1,2,4,4,164,0,french open
"Wetzel, Simon",1,3,5,4,202,1,french open
"Wetzel, Simon",1,4,4,4,174,0,french open
"Wetzel, Simon",1,5,2,3,99,-1,french open
"Wetzel, Simon",1,6,4,4,137,0,french open
"Wetzel, Simon",1,7,2,3,89,-1,french open
"Wetzel, Simon",1,8,3,3,76,0,french open
"Wetzel, Simon",1,9,5,5,167,0,french open
"Wetzel, Simon",1,10,4,4,198,0,french open
"Wetzel, Simon",1,11,4,4,178,0,french open
"Wetzel, Simon",1,12,5,5,216,0,french open
"Wetzel, Simon",1,13,3,4,273,-1,french open
"Wetzel, Simon",1,14,3,4,193,-1,french open
"Wetzel, Simon",1,15,3,4,181,-1,french open
"Wetzel, Simon",1,16,6,4,165,2,french open
"Wetzel, Simon",1,17,3,4,175,-1,french open
"Wetzel, Simon",1,18,4,3,64,1,french open
"Shutes, Liam",1,1,5,5,153,0,french open
"Shutes, Liam",1,2,4,4,164,0,french open
"Shutes, Liam",1,3,5,4,202,1,french open
"Shutes, Liam",1,4,4,4,174,0,french open
"Shutes, Liam",1,5,2,3,99,-1,french open
"Shutes, Liam",1,6,4,4,137,0,french open
"Shutes, Liam",1,7,3,3,89,0,french open
"Shutes, Liam",1,8,3,3,76,0,french open
"Shutes, Liam",1,9,4,5,167,-1,french open
"Shutes, Liam",1,10,5,4,198,1,french open
"Shutes, Liam",1,11,3,4,178,-1,french open
"Shutes, Liam",1,12,5,5,216,0,french open
"Shutes, Liam",1,13,4,4,273,0,french open
"Shutes, Liam",1,14,4,4,193,0,french open
"Shutes, Liam",1,15,4,4,181,0,french open
"Shutes, Liam",1,16,3,4,165,-1,french open
"Shutes, Liam",1,17,3,4,175,-1,french open
"Shutes, Liam",1,18,3,3,64,0,french open
"Huber, Vincent",1,1,5,5,153,0,french open
