player,round,hole,strokes,par,score,time
"Khatib, Ramzey",2,4,7,5,2,10:55:00 AM
"Khatib, Ramzey",2,5,3,3,0,11:10:00 AM
"Khatib, Ramzey",2,6,6,5,1,11:25:00 AM
"Khatib, Ramzey",2,7,5,4,1,11:40:00 AM
"Khatib, Ramzey",2,8,3,3,0,11:55:00 AM
"Khatib, Ramzey",2,9,7,4,3,12:10:00 PM
"Khatib, Ramzey",2,10,5,4,1,12:25:00 PM
"Khatib, Ramzey",2,11,6,5,1,8:10:00 AM
"Khatib, Ramzey",2,12,3,3,0,8:25:00 AM
"Khatib, Ramzey",2,13,4,4,0,8:40:00 AM
"Khatib, Ramzey",2,14,6,5,1,8:55:00 AM
"Khatib, Ramzey",2,15,3,4,-1,9:10:00 AM
"Khatib, Ramzey",2,16,5,4,1,9:25:00 AM
"Khatib, Ramzey",2,17,6,4,2,9:40:00 AM
"Khatib, Ramzey",2,18,4,3,1,9:55:00 AM
"Ortiz, Adam",2,1,5,4,1,10:30:00 AM
"Ortiz, Adam",2,2,5,4,1,10:45:00 AM
"Ortiz, Adam",2,3,4,4,0,11:00:00 AM
"Ortiz, Adam",2,4,7,5,2,11:15:00 AM
"Ortiz, Adam",2,5,3,3,0,11:30:00 AM
"Ortiz, Adam",2,6,6,5,1,11:45:00 AM
"Ortiz, Adam",2,7,5,4,1,12:00:00 PM
"Ortiz, Adam",2,8,4,3,1,12:15:00 PM
"Ortiz, Adam",2,9,7,4,3,8:00:00 AM
"Ortiz, Adam",2,10,5,4,1,8:15:00 AM
"Ortiz, Adam",2,11,5,5,0,8:30:00 AM
"Ortiz, Adam",2,12,4,3,1,8:45:00 AM
"Ortiz, Adam",2,13,7,4,3,9:00:00 AM
"Ortiz, Adam",2,14,6,5,1,9:15:00 AM
"Ortiz, Adam",2,15,4,4,0,9:30:00 AM
"Ortiz, Adam",2,16,6,4,2,9:45:00 AM
"Ortiz, Adam",2,17,4,4,0,10:00:00 AM
"Ortiz, Adam",2,18,3,3,0,10:15:00 AM
"Herz, Greg",2,1,5,4,1,10:30:00 AM
"Herz, Greg",2,2,3,4,-1,10:45:00 AM
"Herz, Greg",2,3,4,4,0,11:00:00 AM
"Herz, Greg",2,4,6,5,1,11:15:00 AM
"Herz, Greg",2,5,3,3,0,11:30:00 AM
"Herz, Greg",2,6,6,5,1,11:45:00 AM
"Herz, Greg",2,7,5,4,1,12:00:00 PM
"Herz, Greg",2,8,4,3,1,12:15:00 PM
"Herz, Greg",2,9,8,4,4,8:00:00 AM
"Herz, Greg",2,10,6,4,2,8:15:00 AM
"Herz, Greg",2,11,6,5,1,8:30:00 AM
"Herz, Greg",2,12,3,3,0,8:45:00 AM
"Herz, Greg",2,13,3,4,-1,9:00:00 AM
"Herz, Greg",2,14,5,5,0,9:15:00 AM
"Herz, Greg",2,15,5,4,1,9:30:00 AM
"Herz, Greg",2,16,3,4,-1,9:45:00 AM
"Herz, Greg",2,17,5,4,1,10:00:00 AM
"Herz, Greg",2,18,3,3,0,10:15:00 AM
"Aron, Jon",2,1,5,4,1,9:45:00 AM
"Aron, Jon",2,2,4,4,0,10:00:00 AM
"Aron, Jon",2,3,2,4,-2,10:15:00 AM
"Aron, Jon",2,4,6,5,1,10:30:00 AM
"Aron, Jon",2,5,3,3,0,10:45:00 AM
"Aron, Jon",2,6,6,5,1,11:00:00 AM
"Aron, Jon",2,7,6,4,2,11:15:00 AM
"Aron, Jon",2,8,4,3,1,11:30:00 AM
"Aron, Jon",2,9,6,4,2,11:45:00 AM
"Aron, Jon",2,10,5,4,1,12:00:00 PM
"Aron, Jon",2,11,4,5,-1,12:15:00 PM
"Aron, Jon",2,12,2,3,-1,8:00:00 AM
"Aron, Jon",2,13,3,4,-1,8:15:00 AM
"Aron, Jon",2,14,5,5,0,8:30:00 AM
"Aron, Jon",2,15,4,4,0,8:45:00 AM
"Aron, Jon",2,16,6,4,2,9:00:00 AM
"Aron, Jon",2,17,4,4,0,9:15:00 AM
"Aron, Jon",2,18,3,3,0,9:30:00 AM
"Bicerne, Eduardo",2,1,5,4,1,10:25:00 AM
"Bicerne, Eduardo",2,2,4,4,0,10:40:00 AM
"Bicerne, Eduardo",2,3,3,4,-1,10:55:00 AM
"Bicerne, Eduardo",2,4,8,5,3,11:10:00 AM
"Bicerne, Eduardo",2,5,3,3,0,11:25:00 AM
"Bicerne, Eduardo",2,6,5,5,0,11:40:00 AM
"Bicerne, Eduardo",2,7,5,4,1,11:55:00 AM
"Bicerne, Eduardo",2,8,4,3,1,12:10:00 PM
"Bicerne, Eduardo",2,9,5,4,1,12:25:00 PM
"Bicerne, Eduardo",2,10,6,4,2,8:10:00 AM
"Bicerne, Eduardo",2,11,6,5,1,8:25:00 AM
"Bicerne, Eduardo",2,12,5,3,2,8:40:00 AM
"Bicerne, Eduardo",2,13,3,4,-1,8:55:00 AM
"Bicerne, Eduardo",2,14,6,5,1,9:10:00 AM
"Bicerne, Eduardo",2,15,4,4,0,9:25:00 AM
"Bicerne, Eduardo",2,16,4,4,0,9:40:00 AM
"Bicerne, Eduardo",2,17,4,4,0,9:55:00 AM
"Bicerne, Eduardo",2,18,4,3,1,10:10:00 AM
"Di Maggio, Antonino",2,1,6,4,2,10:00:00 AM
"Di Maggio, Antonino",2,2,4,4,0,10:15:00 AM
"Di Maggio, Antonino",2,3,3,4,-1,10:30:00 AM
"Di Maggio, Antonino",2,4,7,5,2,10:45:00 AM
"Di Maggio, Antonino",2,5,3,3,0,11:00:00 AM
"Di Maggio, Antonino",2,6,6,5,1,11:15:00 AM
"Di Maggio, Antonino",2,7,6,4,2,11:30:00 AM
"Di Maggio, Antonino",2,8,3,3,0,11:45:00 AM
"Di Maggio, Antonino",2,9,5,4,1,12:00:00 PM
"Di Maggio, Antonino",2,10,7,4,3,12:15:00 PM
"Di Maggio, Antonino",2,11,7,5,2,8:00:00 AM
"Di Maggio, Antonino",2,12,4,3,1,8:15:00 AM
"Di Maggio, Antonino",2,13,3,4,-1,8:30:00 AM
"Di Maggio, Antonino",2,14,5,5,0,8:45:00 AM
"Di Maggio, Antonino",2,15,4,4,0,9:00:00 AM
"Di Maggio, Antonino",2,16,5,4,1,9:15:00 AM
"Di Maggio, Antonino",2,17,4,4,0,9:30:00 AM
"Di Maggio, Antonino",2,18,3,3,0,9:45:00 AM
"Garza Acuna, Julio",2,1,6,4,2,10:25:00 AM
"Garza Acuna, Julio",2,2,6,4,2,10:40:00 AM
"Garza Acuna, Julio",2,3,3,4,-1,10:55:00 AM
"Garza Acuna, Julio",2,4,6,5,1,11:10:00 AM
"Garza Acuna, Julio",2,5,3,3,0,11:25:00 AM
"Garza Acuna, Julio",2,6,8,5,3,11:40:00 AM
"Garza Acuna, Julio",2,7,5,4,1,11:55:00 AM
"Garza Acuna, Julio",2,8,4,3,1,12:10:00 PM
"Garza Acuna, Julio",2,9,6,4,2,12:25:00 PM
"Garza Acuna, Julio",2,10,8,4,4,8:10:00 AM
"Garza Acuna, Julio",2,11,6,5,1,8:25:00 AM
"Garza Acuna, Julio",2,12,3,3,0,8:40:00 AM
"Garza Acuna, Julio",2,13,4,4,0,8:55:00 AM
"Garza Acuna, Julio",2,14,6,5,1,9:10:00 AM
"Garza Acuna, Julio",2,15,4,4,0,9:25:00 AM
"Garza Acuna, Julio",2,16,6,4,2,9:40:00 AM
"Garza Acuna, Julio",2,17,4,4,0,9:55:00 AM
"Garza Acuna, Julio",2,18,3,3,0,10:10:00 AM
"David, Aerts",2,1,4,4,0,10:15:00 AM
"David, Aerts",2,2,5,4,1,10:30:00 AM
"David, Aerts",2,3,5,4,1,10:45:00 AM
"David, Aerts",2,4,5,5,0,11:00:00 AM
"David, Aerts",2,5,3,3,0,11:15:00 AM
"David, Aerts",2,6,5,5,0,11:30:00 AM
"David, Aerts",2,7,5,4,1,11:45:00 AM
"David, Aerts",2,8,4,3,1,12:00:00 PM
"David, Aerts",2,9,5,4,1,12:15:00 PM
"David, Aerts",2,10,5,4,1,8:00:00 AM
"David, Aerts",2,11,6,5,1,8:15:00 AM
"David, Aerts",2,12,3,3,0,8:30:00 AM
"David, Aerts",2,13,4,4,0,8:45:00 AM
"David, Aerts",2,14,5,5,0,9:00:00 AM
"David, Aerts",2,15,5,4,1,9:15:00 AM
"David, Aerts",2,16,5,4,1,9:30:00 AM
"David, Aerts",2,17,4,4,0,9:45:00 AM
"David, Aerts",2,18,3,3,0,10:00:00 AM
"Peters, Lloyd",2,1,6,4,2,10:15:00 AM
"Peters, Lloyd",2,2,3,4,-1,10:30:00 AM
"Peters, Lloyd",2,3,3,4,-1,10:45:00 AM
"Peters, Lloyd",2,4,6,5,1,11:00:00 AM
"Peters, Lloyd",2,5,3,3,0,11:15:00 AM
"Peters, Lloyd",2,6,5,5,0,11:30:00 AM
"Peters, Lloyd",2,7,6,4,2,11:45:00 AM
"Peters, Lloyd",2,8,4,3,1,12:00:00 PM
"Peters, Lloyd",2,9,5,4,1,12:15:00 PM
"Peters, Lloyd",2,10,6,4,2,8:00:00 AM
"Peters, Lloyd",2,11,5,5,0,8:15:00 AM
"Peters, Lloyd",2,12,4,3,1,8:30:00 AM
"Peters, Lloyd",2,13,4,4,0,8:45:00 AM
"Peters, Lloyd",2,14,4,5,-1,9:00:00 AM
"Peters, Lloyd",2,15,3,4,-1,9:15:00 AM
"Peters, Lloyd",2,16,7,4,3,9:30:00 AM
"Peters, Lloyd",2,17,5,4,1,9:45:00 AM
"Peters, Lloyd",2,18,4,3,1,10:00:00 AM
"Budny, Mike",2,1,5,4,1,10:10:00 AM
"Budny, Mike",2,2,5,4,1,10:25:00 AM
"Budny, Mike",2,3,2,4,-2,10:40:00 AM
"Budny, Mike",2,4,6,5,1,10:55:00 AM
"Budny, Mike",2,5,2,3,-1,11:10:00 AM
"Budny, Mike",2,6,7,5,2,11:25:00 AM
"Budny, Mike",2,7,5,4,1,11:40:00 AM
"Budny, Mike",2,8,4,3,1,11:55:00 AM
"Budny, Mike",2,9,6,4,2,12:10:00 PM
"Budny, Mike",2,10,5,4,1,12:25:00 PM
"Budny, Mike",2,11,6,5,1,8:10:00 AM
"Budny, Mike",2,12,3,3,0,8:25:00 AM
"Budny, Mike",2,13,4,4,0,8:40:00 AM
"Budny, Mike",2,14,5,5,0,8:55:00 AM
"Budny, Mike",2,15,4,4,0,9:10:00 AM
"Budny, Mike",2,16,3,4,-1,9:25:00 AM
"Budny, Mike",2,17,5,4,1,9:40:00 AM
"Budny, Mike",2,18,4,3,1,9:55:00 AM
"Yasutake, Justin",2,1,5,4,1,9:45:00 AM
"Yasutake, Justin",2,2,4,4,0,10:00:00 AM
"Yasutake, Justin",2,3,2,4,-2,10:15:00 AM
"Yasutake, Justin",2,4,6,5,1,10:30:00 AM
"Yasutake, Justin",2,5,3,3,0,10:45:00 AM
"Yasutake, Justin",2,6,5,5,0,11:00:00 AM
"Yasutake, Justin",2,7,6,4,2,11:15:00 AM
"Yasutake, Justin",2,8,3,3,0,11:30:00 AM
"Yasutake, Justin",2,9,5,4,1,11:45:00 AM
"Yasutake, Justin",2,10,4,4,0,12:00:00 PM
"Yasutake, Justin",2,11,4,5,-1,12:15:00 PM
"Yasutake, Justin",2,12,4,3,1,8:00:00 AM
"Yasutake, Justin",2,13,3,4,-1,8:15:00 AM
"Yasutake, Justin",2,14,6,5,1,8:30:00 AM
"Yasutake, Justin",2,15,5,4,1,8:45:00 AM
"Yasutake, Justin",2,16,5,4,1,9:00:00 AM
"Yasutake, Justin",2,17,5,4,1,9:15:00 AM
"Yasutake, Justin",2,18,3,3,0,9:30:00 AM
"Dadsetan, Sep",2,1,5,4,1,9:30:00 AM
"Dadsetan, Sep",2,2,4,4,0,9:45:00 AM
"Dadsetan, Sep",2,3,4,4,0,10:00:00 AM
"Dadsetan, Sep",2,4,6,5,1,10:15:00 AM
"Dadsetan, Sep",2,5,3,3,0,10:30:00 AM
"Dadsetan, Sep",2,6,6,5,1,10:45:00 AM
"Dadsetan, Sep",2,7,5,4,1,11:00:00 AM
"Dadsetan, Sep",2,8,5,3,2,11:15:00 AM
"Dadsetan, Sep",2,9,5,4,1,11:30:00 AM
"Dadsetan, Sep",2,10,5,4,1,11:45:00 AM
"Dadsetan, Sep",2,11,5,5,0,12:00:00 PM
"Dadsetan, Sep",2,12,5,3,2,12:15:00 PM
"Dadsetan, Sep",2,13,5,4,1,8:00:00 AM
"Dadsetan, Sep",2,14,6,5,1,8:15:00 AM
"Dadsetan, Sep",2,15,6,4,2,8:30:00 AM
"Dadsetan, Sep",2,16,4,4,0,8:45:00 AM
"Dadsetan, Sep",2,17,5,4,1,9:00:00 AM
"Dadsetan, Sep",2,18,3,3,0,9:15:00 AM
"Moorefield, Sebastian",2,1,5,4,1,9:55:00 AM
"Moorefield, Sebastian",2,2,5,4,1,10:10:00 AM
"Moorefield, Sebastian",2,3,3,4,-1,10:25:00 AM
"Moorefield, Sebastian",2,4,6,5,1,10:40:00 AM
"Moorefield, Sebastian",2,5,3,3,0,10:55:00 AM
"Moorefield, Sebastian",2,6,6,5,1,11:10:00 AM
"Moorefield, Sebastian",2,7,6,4,2,11:25:00 AM
"Moorefield, Sebastian",2,8,4,3,1,11:40:00 AM
"Moorefield, Sebastian",2,9,6,4,2,11:55:00 AM
"Moorefield, Sebastian",2,10,4,4,0,12:10:00 PM
"Moorefield, Sebastian",2,11,5,5,0,12:25:00 PM
"Moorefield, Sebastian",2,12,4,3,1,8:10:00 AM
"Moorefield, Sebastian",2,13,5,4,1,8:25:00 AM
"Moorefield, Sebastian",2,14,5,5,0,8:40:00 AM
"Moorefield, Sebastian",2,15,5,4,1,8:55:00 AM
"Moorefield, Sebastian",2,16,4,4,0,9:10:00 AM
"Moorefield, Sebastian",2,17,5,4,1,9:25:00 AM
"Moorefield, Sebastian",2,18,4,3,1,9:40:00 AM
"Aron, Kyle",2,1,6,4,2,9:40:00 AM
"Aron, Kyle",2,2,5,4,1,9:55:00 AM
"Aron, Kyle",2,3,3,4,-1,10:10:00 AM
"Aron, Kyle",2,4,6,5,1,10:25:00 AM
"Aron, Kyle",2,5,3,3,0,10:40:00 AM
"Aron, Kyle",2,6,6,5,1,10:55:00 AM
"Aron, Kyle",2,7,4,4,0,11:10:00 AM
"Aron, Kyle",2,8,4,3,1,11:25:00 AM
"Aron, Kyle",2,9,5,4,1,11:40:00 AM
"Aron, Kyle",2,10,5,4,1,11:55:00 AM
"Aron, Kyle",2,11,4,5,-1,12:10:00 PM
"Aron, Kyle",2,12,4,3,1,12:25:00 PM
"Aron, Kyle",2,13,5,4,1,8:10:00 AM
"Aron, Kyle",2,14,6,5,1,8:25:00 AM
"Aron, Kyle",2,15,5,4,1,8:40:00 AM
"Aron, Kyle",2,16,4,4,0,8:55:00 AM
"Aron, Kyle",2,17,4,4,0,9:10:00 AM
"Aron, Kyle",2,18,3,3,0,9:25:00 AM
"Perri, James",2,1,4,4,0,9:40:00 AM
"Perri, James",2,2,5,4,1,9:55:00 AM
"Perri, James",2,3,2,4,-2,10:10:00 AM
"Perri, James",2,4,8,5,3,10:25:00 AM
"Perri, James",2,5,4,3,1,10:40:00 AM
"Perri, James",2,6,6,5,1,10:55:00 AM
"Perri, James",2,7,4,4,0,11:10:00 AM
"Perri, James",2,8,3,3,0,11:25:00 AM
"Perri, James",2,9,5,4,1,11:40:00 AM
"Perri, James",2,10,5,4,1,11:55:00 AM
"Perri, James",2,11,5,5,0,12:10:00 PM
"Perri, James",2,12,4,3,1,12:25:00 PM
"Perri, James",2,13,4,4,0,8:10:00 AM
"Perri, James",2,14,6,5,1,8:25:00 AM
"Perri, James",2,15,4,4,0,8:40:00 AM
"Perri, James",2,16,5,4,1,8:55:00 AM
"Perri, James",2,17,4,4,0,9:10:00 AM
"Perri, James",2,18,3,3,0,9:25:00 AM
"Pugh, Chandler",2,1,4,4,0,9:30:00 AM
"Pugh, Chandler",2,2,5,4,1,9:45:00 AM
"Pugh, Chandler",2,3,5,4,1,10:00:00 AM
"Pugh, Chandler",2,4,6,5,1,10:15:00 AM
"Pugh, Chandler",2,5,3,3,0,10:30:00 AM
"Pugh, Chandler",2,6,5,5,0,10:45:00 AM
"Pugh, Chandler",2,7,5,4,1,11:00:00 AM
"Pugh, Chandler",2,8,5,3,2,11:15:00 AM
"Pugh, Chandler",2,9,7,4,3,11:30:00 AM
"Pugh, Chandler",2,10,5,4,1,11:45:00 AM
"Pugh, Chandler",2,11,6,5,1,12:00:00 PM
"Pugh, Chandler",2,12,4,3,1,12:15:00 PM
"Pugh, Chandler",2,13,4,4,0,8:00:00 AM
"Pugh, Chandler",2,14,6,5,1,8:15:00 AM
"Pugh, Chandler",2,15,6,4,2,8:30:00 AM
"Pugh, Chandler",2,16,4,4,0,8:45:00 AM
"Pugh, Chandler",2,17,5,4,1,9:00:00 AM
"Pugh, Chandler",2,18,3,3,0,9:15:00 AM
"Joya Gonzalez, Carlos Manuel",2,1,5,4,1,9:55:00 AM
"Joya Gonzalez, Carlos Manuel",2,2,4,4,0,10:10:00 AM
"Joya Gonzalez, Carlos Manuel",2,3,3,4,-1,10:25:00 AM
"Joya Gonzalez, Carlos Manuel",2,4,7,5,2,10:40:00 AM
"Joya Gonzalez, Carlos Manuel",2,5,4,3,1,10:55:00 AM
"Joya Gonzalez, Carlos Manuel",2,6,6,5,1,11:10:00 AM
"Joya Gonzalez, Carlos Manuel",2,7,6,4,2,11:25:00 AM
"Joya Gonzalez, Carlos Manuel",2,8,4,3,1,11:40:00 AM
"Joya Gonzalez, Carlos Manuel",2,9,5,4,1,11:55:00 AM
"Joya Gonzalez, Carlos Manuel",2,10,5,4,1,12:10:00 PM
"Joya Gonzalez, Carlos Manuel",2,11,5,5,0,12:25:00 PM
"Joya Gonzalez, Carlos Manuel",2,12,3,3,0,8:10:00 AM
"Joya Gonzalez, Carlos Manuel",2,13,3,4,-1,8:25:00 AM
"Joya Gonzalez, Carlos Manuel",2,14,6,5,1,8:40:00 AM
"Joya Gonzalez, Carlos Manuel",2,15,6,4,2,8:55:00 AM
"Joya Gonzalez, Carlos Manuel",2,16,4,4,0,9:10:00 AM
"Joya Gonzalez, Carlos Manuel",2,17,6,4,2,9:25:00 AM
"Joya Gonzalez, Carlos Manuel",2,18,3,3,0,9:40:00 AM
"Clarke, Benjamin",3,1,4,4,0,8:40:00 AM
"Clarke, Benjamin",3,2,4,4,0,8:55:00 AM
"Clarke, Benjamin",3,3,3,4,-1,9:10:00 AM
"Clarke, Benjamin",3,4,6,5,1,9:25:00 AM
"Clarke, Benjamin",3,5,3,3,0,9:40:00 AM
"Clarke, Benjamin",3,6,5,5,0,9:55:00 AM
"Clarke, Benjamin",3,7,5,4,1,10:10:00 AM
"Clarke, Benjamin",3,8,3,3,0,10:25:00 AM
"Clarke, Benjamin",3,9,5,4,1,10:40:00 AM
"Clarke, Benjamin",3,10,5,4,1,10:55:00 AM
"Clarke, Benjamin",3,11,4,5,-1,11:10:00 AM
"Clarke, Benjamin",3,12,3,3,0,11:25:00 AM
"Clarke, Benjamin",3,13,4,4,0,11:40:00 AM
"Clarke, Benjamin",3,14,4,5,-1,11:55:00 AM
"Clarke, Benjamin",3,15,4,4,0,12:10:00 PM
"Clarke, Benjamin",3,16,3,4,-1,12:25:00 PM
"Clarke, Benjamin",3,17,4,4,0,12:40:00 PM
"Clarke, Benjamin",3,18,2,3,-1,12:55:00 PM
"Garcia, Nicolas",3,1,5,4,1,8:40:00 AM
"Garcia, Nicolas",3,2,3,4,-1,8:55:00 AM
"Garcia, Nicolas",3,3,2,4,-2,9:10:00 AM
"Garcia, Nicolas",3,4,5,5,0,9:25:00 AM
"Garcia, Nicolas",3,5,3,3,0,9:40:00 AM
"Garcia, Nicolas",3,6,6,5,1,9:55:00 AM
"Garcia, Nicolas",3,7,4,4,0,10:10:00 AM
"Garcia, Nicolas",3,8,4,3,1,10:25:00 AM
"Garcia, Nicolas",3,9,4,4,0,10:40:00 AM
"Garcia, Nicolas",3,10,4,4,0,10:55:00 AM
"Garcia, Nicolas",3,11,5,5,0,11:10:00 AM
"Garcia, Nicolas",3,12,3,3,0,11:25:00 AM
"Garcia, Nicolas",3,13,4,4,0,11:40:00 AM
"Garcia, Nicolas",3,14,4,5,-1,11:55:00 AM
"Garcia, Nicolas",3,15,6,4,2,12:10:00 PM
"Garcia, Nicolas",3,16,3,4,-1,12:25:00 PM
"Garcia, Nicolas",3,17,4,4,0,12:40:00 PM
"Garcia, Nicolas",3,18,2,3,-1,12:55:00 PM
"Nash, Julian",3,1,4,4,0,8:20:00 AM
"Nash, Julian",3,2,3,4,-1,8:35:00 AM
"Nash, Julian",3,3,2,4,-2,8:50:00 AM
"Nash, Julian",3,4,5,5,0,9:05:00 AM
"Nash, Julian",3,5,3,3,0,9:20:00 AM
"Nash, Julian",3,6,4,5,-1,9:35:00 AM
"Nash, Julian",3,7,4,4,0,9:50:00 AM
"Nash, Julian",3,8,4,3,1,10:05:00 AM
"Nash, Julian",3,9,4,4,0,10:20:00 AM
"Nash, Julian",3,10,4,4,0,10:35:00 AM
"Nash, Julian",3,11,4,5,-1,10:50:00 AM
"Nash, Julian",3,12,3,3,0,11:05:00 AM
"Nash, Julian",3,13,4,4,0,11:20:00 AM
"Nash, Julian",3,14,4,5,-1,11:35:00 AM
"Nash, Julian",3,15,4,4,0,11:50:00 AM
"Nash, Julian",3,16,3,4,-1,12:05:00 PM
"Nash, Julian",3,17,4,4,0,12:20:00 PM
"Nash, Julian",3,18,3,3,0,12:35:00 PM
"Antonio, Balestra",3,1,5,4,1,8:40:00 AM
"Antonio, Balestra",3,2,5,4,1,8:55:00 AM
"Antonio, Balestra",3,3,2,4,-2,9:10:00 AM
"Antonio, Balestra",3,4,5,5,0,9:25:00 AM
"Antonio, Balestra",3,5,2,3,-1,9:40:00 AM
"Antonio, Balestra",3,6,6,5,1,9:55:00 AM
"Antonio, Balestra",3,7,6,4,2,10:10:00 AM
"Antonio, Balestra",3,8,3,3,0,10:25:00 AM
"Antonio, Balestra",3,9,5,4,1,10:40:00 AM
"Antonio, Balestra",3,10,4,4,0,10:55:00 AM
"Antonio, Balestra",3,11,4,5,-1,11:10:00 AM
"Antonio, Balestra",3,12,3,3,0,11:25:00 AM
"Antonio, Balestra",3,13,5,4,1,11:40:00 AM
"Antonio, Balestra",3,14,4,5,-1,11:55:00 AM
"Antonio, Balestra",3,15,5,4,1,12:10:00 PM
"Antonio, Balestra",3,16,3,4,-1,12:25:00 PM
"Antonio, Balestra",3,17,3,4,-1,12:40:00 PM
"Antonio, Balestra",3,18,2,3,-1,12:55:00 PM
"Godfrey, Jordan",3,1,5,4,1,8:40:00 AM
"Godfrey, Jordan",3,2,4,4,0,8:55:00 AM
"Godfrey, Jordan",3,3,2,4,-2,9:10:00 AM
"Godfrey, Jordan",3,4,5,5,0,9:25:00 AM
"Godfrey, Jordan",3,5,3,3,0,9:40:00 AM
"Godfrey, Jordan",3,6,5,5,0,9:55:00 AM
"Godfrey, Jordan",3,7,5,4,1,10:10:00 AM
"Godfrey, Jordan",3,8,3,3,0,10:25:00 AM
"Godfrey, Jordan",3,9,5,4,1,10:40:00 AM
"Godfrey, Jordan",3,10,4,4,0,10:55:00 AM
"Godfrey, Jordan",3,11,5,5,0,11:10:00 AM
"Godfrey, Jordan",3,12,3,3,0,11:25:00 AM
"Godfrey, Jordan",3,13,3,4,-1,11:40:00 AM
"Godfrey, Jordan",3,14,4,5,-1,11:55:00 AM
"Godfrey, Jordan",3,15,5,4,1,12:10:00 PM
"Godfrey, Jordan",3,16,4,4,0,12:25:00 PM
"Godfrey, Jordan",3,17,3,4,-1,12:40:00 PM
"Godfrey, Jordan",3,18,3,3,0,12:55:00 PM
"Shuey, Nathan",3,1,4,4,0,8:30:00 AM
"Shuey, Nathan",3,2,3,4,-1,8:45:00 AM
"Shuey, Nathan",3,3,2,4,-2,9:00:00 AM
"Shuey, Nathan",3,4,5,5,0,9:15:00 AM
"Shuey, Nathan",3,5,3,3,0,9:30:00 AM
"Shuey, Nathan",3,6,5,5,0,9:45:00 AM
"Shuey, Nathan",3,7,5,4,1,10:00:00 AM
"Shuey, Nathan",3,8,4,3,1,10:15:00 AM
"Shuey, Nathan",3,9,4,4,0,10:30:00 AM
"Shuey, Nathan",3,10,5,4,1,10:45:00 AM
"Shuey, Nathan",3,11,4,5,-1,11:00:00 AM
"Shuey, Nathan",3,12,3,3,0,11:15:00 AM
"Shuey, Nathan",3,13,4,4,0,11:30:00 AM
"Shuey, Nathan",3,14,4,5,-1,11:45:00 AM
"Shuey, Nathan",3,15,3,4,-1,12:00:00 PM
"Shuey, Nathan",3,16,4,4,0,12:15:00 PM
"Shuey, Nathan",3,17,4,4,0,12:30:00 PM
"Shuey, Nathan",3,18,3,3,0,12:45:00 PM
"Chavez, Cesar",3,1,4,4,0,8:30:00 AM
"Chavez, Cesar",3,2,2,4,-2,8:45:00 AM
"Chavez, Cesar",3,3,3,4,-1,9:00:00 AM
"Chavez, Cesar",3,4,5,5,0,9:15:00 AM
"Chavez, Cesar",3,5,3,3,0,9:30:00 AM
"Chavez, Cesar",3,6,5,5,0,9:45:00 AM
"Chavez, Cesar",3,7,4,4,0,10:00:00 AM
"Chavez, Cesar",3,8,4,3,1,10:15:00 AM
"Chavez, Cesar",3,9,5,4,1,10:30:00 AM
"Chavez, Cesar",3,10,4,4,0,10:45:00 AM
"Chavez, Cesar",3,11,4,5,-1,11:00:00 AM
"Chavez, Cesar",3,12,3,3,0,11:15:00 AM
"Chavez, Cesar",3,13,4,4,0,11:30:00 AM
"Chavez, Cesar",3,14,4,5,-1,11:45:00 AM
"Chavez, Cesar",3,15,5,4,1,12:00:00 PM
"Chavez, Cesar",3,16,3,4,-1,12:15:00 PM
"Chavez, Cesar",3,17,4,4,0,12:30:00 PM
"Chavez, Cesar",3,18,4,3,1,12:45:00 PM
"Morgan, Kareem",3,1,6,4,2,8:20:00 AM
"Morgan, Kareem",3,2,3,4,-1,8:35:00 AM
"Morgan, Kareem",3,3,2,4,-2,8:50:00 AM
"Morgan, Kareem",3,4,5,5,0,9:05:00 AM
"Morgan, Kareem",3,5,3,3,0,9:20:00 AM
"Morgan, Kareem",3,6,6,5,1,9:35:00 AM
"Morgan, Kareem",3,7,4,4,0,9:50:00 AM
"Morgan, Kareem",3,8,4,3,1,10:05:00 AM
"Morgan, Kareem",3,9,5,4,1,10:20:00 AM
"Morgan, Kareem",3,10,4,4,0,10:35:00 AM
"Morgan, Kareem",3,11,4,5,-1,10:50:00 AM
"Morgan, Kareem",3,12,2,3,-1,11:05:00 AM
"Morgan, Kareem",3,13,5,4,1,11:20:00 AM
"Morgan, Kareem",3,14,3,5,-2,11:35:00 AM
"Morgan, Kareem",3,15,6,4,2,11:50:00 AM
"Morgan, Kareem",3,16,3,4,-1,12:05:00 PM
"Morgan, Kareem",3,17,4,4,0,12:20:00 PM
"Morgan, Kareem",3,18,3,3,0,12:35:00 PM
"Mancino, David",3,1,5,4,1,8:20:00 AM
"Mancino, David",3,2,3,4,-1,8:35:00 AM
"Mancino, David",3,3,2,4,-2,8:50:00 AM
"Mancino, David",3,4,5,5,0,9:05:00 AM
"Mancino, David",3,5,3,3,0,9:20:00 AM
"Mancino, David",3,6,6,5,1,9:35:00 AM
"Mancino, David",3,7,4,4,0,9:50:00 AM
"Mancino, David",3,8,3,3,0,10:05:00 AM
"Mancino, David",3,9,4,4,0,10:20:00 AM
"Mancino, David",3,10,5,4,1,10:35:00 AM
"Mancino, David",3,11,6,5,1,10:50:00 AM
"Mancino, David",3,12,3,3,0,11:05:00 AM
"Mancino, David",3,13,4,4,0,11:20:00 AM
"Mancino, David",3,14,4,5,-1,11:35:00 AM
