player,round,hole,strokes,par,score
"Hittle, William",3,5,4,4,0
"Hittle, William",3,6,5,4,1
"Hittle, William",3,7,3,3,0
"Hittle, William",3,8,5,4,1
"Hittle, William",3,9,4,5,-1
"Hittle, William",3,10,4,4,0
"Hittle, William",3,11,5,4,1
"Hittle, William",3,12,4,3,1
"Hittle, William",3,13,3,4,-1
"Hittle, William",3,14,5,5,0
"Hittle, William",3,15,5,4,1
"Hittle, William",3,16,4,4,0
"Hittle, William",3,17,5,5,0
"Hittle, William",3,18,3,3,0
"Guzman, Luis",3,1,5,5,0
"Guzman, Luis",3,2,4,4,0
"Guzman, Luis",3,3,3,3,0
"Guzman, Luis",3,4,4,4,0
"Guzman, Luis",3,5,4,4,0
"Guzman, Luis",3,6,5,4,1
"Guzman, Luis",3,7,3,3,0
"Guzman, Luis",3,8,4,4,0
"Guzman, Luis",3,9,4,5,-1
"Guzman, Luis",3,10,3,4,-1
"Guzman, Luis",3,11,4,4,0
"Guzman, Luis",3,12,3,3,0
"Guzman, Luis",3,13,4,4,0
"Guzman, Luis",3,14,6,5,1
"Guzman, Luis",3,15,5,4,1
"Guzman, Luis",3,16,4,4,0
"Guzman, Luis",3,17,5,5,0
"Guzman, Luis",3,18,4,3,1
"Herz, Mark",3,1,4,5,-1
"Herz, Mark",3,2,5,4,1
"Herz, Mark",3,3,4,3,1
"Herz, Mark",3,4,6,4,2
"Herz, Mark",3,5,3,4,-1
"Herz, Mark",3,6,4,4,0
"Herz, Mark",3,7,3,3,0
"Herz, Mark",3,8,5,4,1
"Herz, Mark",3,9,5,5,0
"Herz, Mark",3,10,4,4,0
"Herz, Mark",3,11,4,4,0
"Herz, Mark",3,12,4,3,1
"Herz, Mark",3,13,4,4,0
"Herz, Mark",3,14,5,5,0
"Herz, Mark",3,15,5,4,1
"Herz, Mark",3,16,5,4,1
"Herz, Mark",3,17,6,5,1
"Herz, Mark",3,18,3,3,0
"Reyes, Marco",3,1,5,5,0
"Reyes, Marco",3,2,4,4,0
"Reyes, Marco",3,3,5,3,2
"Reyes, Marco",3,4,5,4,1
"Reyes, Marco",3,5,4,4,0
"Reyes, Marco",3,6,4,4,0
"Reyes, Marco",3,7,3,3,0
"Reyes, Marco",3,8,4,4,0
"Reyes, Marco",3,9,4,5,-1
"Reyes, Marco",3,10,5,4,1
"Reyes, Marco",3,11,4,4,0
"Reyes, Marco",3,12,3,3,0
"Reyes, Marco",3,13,3,4,-1
"Reyes, Marco",3,14,6,5,1
"Reyes, Marco",3,15,5,4,1
"Reyes, Marco",3,16,5,4,1
"Reyes, Marco",3,17,5,5,0
"Reyes, Marco",3,18,2,3,-1
"Perez, Gaston",3,1,5,5,0
"Perez, Gaston",3,2,4,4,0
"Perez, Gaston",3,3,4,3,1
"Perez, Gaston",3,4,4,4,0
"Perez, Gaston",3,5,4,4,0
"Perez, Gaston",3,6,3,4,-1
"Perez, Gaston",3,7,3,3,0
"Perez, Gaston",3,8,4,4,0
"Perez, Gaston",3,9,5,5,0
"Perez, Gaston",3,10,4,4,0
"Perez, Gaston",3,11,4,4,0
"Perez, Gaston",3,12,3,3,0
"Perez, Gaston",3,13,4,4,0
"Perez, Gaston",3,14,6,5,1
"Perez, Gaston",3,15,4,4,0
"Perez, Gaston",3,16,4,4,0
"Perez, Gaston",3,17,5,5,0
"Perez, Gaston",3,18,2,3,-1
"Barragan Jr, Jorge",3,1,5,5,0
"Barragan Jr, Jorge",3,2,4,4,0
"Barragan Jr, Jorge",3,3,3,3,0
"Barragan Jr, Jorge",3,4,4,4,0
"Barragan Jr, Jorge",3,5,4,4,0
"Barragan Jr, Jorge",3,6,4,4,0
"Barragan Jr, Jorge",3,7,2,3,-1
"Barragan Jr, Jorge",3,8,4,4,0
"Barragan Jr, Jorge",3,9,5,5,0
"Barragan Jr, Jorge",3,10,4,4,0
"Barragan Jr, Jorge",3,11,6,4,2
"Barragan Jr, Jorge",3,12,3,3,0
"Barragan Jr, Jorge",3,13,4,4,0
"Barragan Jr, Jorge",3,14,6,5,1
"Barragan Jr, Jorge",3,15,4,4,0
"Barragan Jr, Jorge",3,16,4,4,0
"Barragan Jr, Jorge",3,17,4,5,-1
"Barragan Jr, Jorge",3,18,5,3,2
"Godoy Marquez, Ivan",3,1,6,5,1
"Godoy Marquez, Ivan",3,2,4,4,0
"Godoy Marquez, Ivan",3,3,5,3,2
"Godoy Marquez, Ivan",3,4,4,4,0
"Godoy Marquez, Ivan",3,5,4,4,0
"Godoy Marquez, Ivan",3,6,5,4,1
"Godoy Marquez, Ivan",3,7,4,3,1
"Godoy Marquez, Ivan",3,8,4,4,0
"Godoy Marquez, Ivan",3,9,5,5,0
"Godoy Marquez, Ivan",3,10,4,4,0
"Godoy Marquez, Ivan",3,11,4,4,0
"Godoy Marquez, Ivan",3,12,3,3,0
"Godoy Marquez, Ivan",3,13,3,4,-1
"Godoy Marquez, Ivan",3,14,5,5,0
"Godoy Marquez, Ivan",3,15,4,4,0
"Godoy Marquez, Ivan",3,16,4,4,0
"Godoy Marquez, Ivan",3,17,4,5,-1
"Godoy Marquez, Ivan",3,18,2,3,-1
"Calderon, Mario",3,1,5,5,0
"Calderon, Mario",3,2,4,4,0
"Calderon, Mario",3,3,5,3,2
"Calderon, Mario",3,4,5,4,1
"Calderon, Mario",3,5,4,4,0
"Calderon, Mario",3,6,4,4,0
"Calderon, Mario",3,7,3,3,0
"Calderon, Mario",3,8,5,4,1
"Calderon, Mario",3,9,5,5,0
"Calderon, Mario",3,10,3,4,-1
"Calderon, Mario",3,11,5,4,1
"Calderon, Mario",3,12,3,3,0
"Calderon, Mario",3,13,4,4,0
"Calderon, Mario",3,14,6,5,1
"Calderon, Mario",3,15,4,4,0
"Calderon, Mario",3,16,4,4,0
"Calderon, Mario",3,17,6,5,1
"Calderon, Mario",3,18,2,3,-1
"Zhang, Kevin",3,1,5,5,0
"Zhang, Kevin",3,2,4,4,0
"Zhang, Kevin",3,3,4,3,1
"Zhang, Kevin",3,4,5,4,1
"Zhang, Kevin",3,5,5,4,1
"Zhang, Kevin",3,6,3,4,-1
"Zhang, Kevin",3,7,4,3,1
"Zhang, Kevin",3,8,4,4,0
"Zhang, Kevin",3,9,4,5,-1
"Zhang, Kevin",3,10,4,4,0
"Zhang, Kevin",3,11,5,4,1
"Zhang, Kevin",3,12,2,3,-1
"Zhang, Kevin",3,13,4,4,0
"Zhang, Kevin",3,14,6,5,1
"Zhang, Kevin",3,15,5,4,1
"Zhang, Kevin",3,16,5,4,1
"Zhang, Kevin",3,17,4,5,-1
"Zhang, Kevin",3,18,3,3,0
"Hartman, Ryan",3,1,6,5,1
"Hartman, Ryan",3,2,5,4,1
"Hartman, Ryan",3,3,3,3,0
"Hartman, Ryan",3,4,6,4,2
"Hartman, Ryan",3,5,5,4,1
"Hartman, Ryan",3,6,4,4,0
"Hartman, Ryan",3,7,3,3,0
"Hartman, Ryan",3,8,4,4,0
"Hartman, Ryan",3,9,5,5,0
"Hartman, Ryan",3,10,3,4,-1
"Hartman, Ryan",3,11,4,4,0
"Hartman, Ryan",3,12,3,3,0
"Hartman, Ryan",3,13,3,4,-1
"Hartman, Ryan",3,14,6,5,1
"Hartman, Ryan",3,15,4,4,0
"Hartman, Ryan",3,16,4,4,0
"Hartman, Ryan",3,17,7,5,2
"Hartman, Ryan",3,18,2,3,-1
"Aron, Jon",3,1,5,5,0
"Aron, Jon",3,2,5,4,1
"Aron, Jon",3,3,6,3,3
"Aron, Jon",3,4,4,4,0
"Aron, Jon",3,5,4,4,0
"Aron, Jon",3,6,3,4,-1
"Aron, Jon",3,7,3,3,0
"Aron, Jon",3,8,5,4,1
"Aron, Jon",3,9,4,5,-1
"Aron, Jon",3,10,3,4,-1
"Aron, Jon",3,11,5,4,1
"Aron, Jon",3,12,4,3,1
"Aron, Jon",3,13,4,4,0
"Aron, Jon",3,14,5,5,0
"Aron, Jon",3,15,4,4,0
"Aron, Jon",3,16,4,4,0
"Aron, Jon",3,17,5,5,0
"Aron, Jon",3,18,2,3,-1
"Dadsetan, Sep",3,1,5,5,0
"Dadsetan, Sep",3,2,4,4,0
"Dadsetan, Sep",3,3,3,3,0
"Dadsetan, Sep",3,4,5,4,1
"Dadsetan, Sep",3,5,5,4,1
"Dadsetan, Sep",3,6,5,4,1
"Dadsetan, Sep",3,7,3,3,0
"Dadsetan, Sep",3,8,5,4,1
"Dadsetan, Sep",3,9,5,5,0
"Dadsetan, Sep",3,10,4,4,0
"Dadsetan, Sep",3,11,5,4,1
"Dadsetan, Sep",3,12,3,3,0
"Dadsetan, Sep",3,13,4,4,0
"Dadsetan, Sep",3,14,5,5,0
"Dadsetan, Sep",3,15,4,4,0
"Dadsetan, Sep",3,16,4,4,0
"Dadsetan, Sep",3,17,6,5,1
"Dadsetan, Sep",3,18,3,3,0
"Perri, James",3,1,5,5,0
"Perri, James",3,2,5,4,1
"Perri, James",3,3,5,3,2
"Perri, James",3,4,5,4,1
"Perri, James",3,5,4,4,0
"Perri, James",3,6,5,4,1
"Perri, James",3,7,3,3,0
"Perri, James",3,8,5,4,1
"Perri, James",3,9,5,5,0
"Perri, James",3,10,5,4,1
"Perri, James",3,11,5,4,1
"Perri, James",3,12,3,3,0
"Perri, James",3,13,4,4,0
"Perri, James",3,14,6,5,1
"Perri, James",3,15,5,4,1
"Perri, James",3,16,4,4,0
"Perri, James",3,17,5,5,0
"Perri, James",3,18,2,3,-1
"Perdomo, Martin",3,1,5,5,0
"Perdomo, Martin",3,2,3,4,-1
"Perdomo, Martin",3,3,4,3,1
"Perdomo, Martin",3,4,6,4,2
"Perdomo, Martin",3,5,5,4,1
"Perdomo, Martin",3,6,4,4,0
"Perdomo, Martin",3,7,3,3,0
"Perdomo, Martin",3,8,4,4,0
"Perdomo, Martin",3,9,5,5,0
"Perdomo, Martin",3,10,5,4,1
"Perdomo, Martin",3,11,5,4,1
"Perdomo, Martin",3,12,4,3,1
"Perdomo, Martin",3,13,4,4,0
"Perdomo, Martin",3,14,6,5,1
"Perdomo, Martin",3,15,5,4,1
"Perdomo, Martin",3,16,5,4,1
"Perdomo, Martin",3,17,6,5,1
"Perdomo, Martin",3,18,3,3,0
"Bicerne, Eduardo",3,1,6,5,1
"Bicerne, Eduardo",3,2,4,4,0
"Bicerne, Eduardo",3,3,4,3,1
"Bicerne, Eduardo",3,4,5,4,1
"Bicerne, Eduardo",3,5,5,4,1
"Bicerne, Eduardo",3,6,4,4,0
"Bicerne, Eduardo",3,7,4,3,1
"Bicerne, Eduardo",3,8,4,4,0
"Bicerne, Eduardo",3,9,5,5,0
"Bicerne, Eduardo",3,10,5,4,1
"Bicerne, Eduardo",3,11,5,4,1
"Bicerne, Eduardo",3,12,3,3,0
"Bicerne, Eduardo",3,13,4,4,0
"Bicerne, Eduardo",3,14,6,5,1
"Bicerne, Eduardo",3,15,4,4,0
"Bicerne, Eduardo",3,16,4,4,0
"Bicerne, Eduardo",3,17,6,5,1
"Bicerne, Eduardo",3,18,3,3,0
"Moorefield, Sebastian",3,1,5,5,0
"Moorefield, Sebastian",3,2,5,4,1
"Moorefield, Sebastian",3,3,3,3,0
"Moorefield, Sebastian",3,4,6,4,2
"Moorefield, Sebastian",3,5,5,4,1
"Moorefield, Sebastian",3,6,6,4,2
"Moorefield, Sebastian",3,7,3,3,0
"Moorefield, Sebastian",3,8,5,4,1
"Moorefield, Sebastian",3,9,4,5,-1
"Moorefield, Sebastian",3,10,5,4,1
"Moorefield, Sebastian",3,11,3,4,-1
"Moorefield, Sebastian",3,12,3,3,0
"Moorefield, Sebastian",3,13,3,4,-1
"Moorefield, Sebastian",3,14,5,5,0
"Moorefield, Sebastian",3,15,6,4,2
"Moorefield, Sebastian",3,16,4,4,0
"Moorefield, Sebastian",3,17,5,5,0
"Moorefield, Sebastian",3,18,3,3,0
"Budny, Mike",3,1,8,5,3
"Budny, Mike",3,2,5,4,1
"Budny, Mike",3,3,4,3,1
"Budny, Mike",3,4,4,4,0
"Budny, Mike",3,5,4,4,0
"Budny, Mike",3,6,4,4,0
"Budny, Mike",3,7,3,3,0
"Budny, Mike",3,8,5,4,1
"Budny, Mike",3,9,4,5,-1
"Budny, Mike",3,10,4,4,0
"Budny, Mike",3,11,4,4,0
"Budny, Mike",3,12,3,3,0
"Budny, Mike",3,13,4,4,0
"Budny, Mike",3,14,6,5,1
"Budny, Mike",3,15,5,4,1
"Budny, Mike",3,16,4,4,0
"Budny, Mike",3,17,5,5,0
"Budny, Mike",3,18,3,3,0
"Orellana, Osman Rene",3,1,6,5,1
"Orellana, Osman Rene",3,2,5,4,1
"Orellana, Osman Rene",3,3,4,3,1
"Orellana, Osman Rene",3,4,5,4,1
"Orellana, Osman Rene",3,5,5,4,1
"Orellana, Osman Rene",3,6,4,4,0
"Orellana, Osman Rene",3,7,3,3,0
"Orellana, Osman Rene",3,8,5,4,1
"Orellana, Osman Rene",3,9,5,5,0
"Orellana, Osman Rene",3,10,5,4,1
"Orellana, Osman Rene",3,11,4,4,0
"Orellana, Osman Rene",3,12,4,3,1
"Orellana, Osman Rene",3,13,4,4,0
"Orellana, Osman Rene",3,14,6,5,1
"Orellana, Osman Rene",3,15,5,4,1
"Orellana, Osman Rene",3,16,4,4,0
"Orellana, Osman Rene",3,17,6,5,1
"Orellana, Osman Rene",3,18,2,3,-1
"Aron, Kyle",3,1,5,5,0
"Aron, Kyle",3,2,4,4,0
"Aron, Kyle",3,3,4,3,1
"Aron, Kyle",3,4,4,4,0
"Aron, Kyle",3,5,5,4,1
"Aron, Kyle",3,6,4,4,0
"Aron, Kyle",3,7,3,3,0
"Aron, Kyle",3,8,5,4,1
"Aron, Kyle",3,9,5,5,0
"Aron, Kyle",3,10,4,4,0
"Aron, Kyle",3,11,6,4,2
"Aron, Kyle",3,12,4,3,1
"Aron, Kyle",3,13,5,4,1
"Aron, Kyle",3,14,5,5,0
"Aron, Kyle",3,15,5,4,1
"Aron, Kyle",3,16,5,4,1
"Aron, Kyle",3,17,6,5,1
"Aron, Kyle",3,18,3,3,0
"OTSUKA, Aroma",3,1,5,5,0
"OTSUKA, Aroma",3,2,4,4,0
"OTSUKA, Aroma",3,3,4,3,1
"OTSUKA, Aroma",3,4,4,4,0
"OTSUKA, Aroma",3,5,5,4,1
"OTSUKA, Aroma",3,6,3,4,-1
"OTSUKA, Aroma",3,7,3,3,0
"OTSUKA, Aroma",3,8,4,4,0
"OTSUKA, Aroma",3,9,5,5,0
"OTSUKA, Aroma",3,10,5,4,1
"OTSUKA, Aroma",3,11,4,4,0
"OTSUKA, Aroma",3,12,3,3,0
"OTSUKA, Aroma",3,13,4,4,0
"OTSUKA, Aroma",3,14,6,5,1
"OTSUKA, Aroma",3,15,4,4,0
"OTSUKA, Aroma",3,16,4,4,0
"OTSUKA, Aroma",3,17,5,5,0
"OTSUKA, Aroma",3,18,2,3,-1
"Bichara, Rodrigo",3,1,5,5,0
"Bichara, Rodrigo",3,2,4,4,0
"Bichara, Rodrigo",3,3,4,3,1
"Bichara, Rodrigo",3,4,4,4,0
"Bichara, Rodrigo",3,5,5,4,1
"Bichara, Rodrigo",3,6,3,4,-1
"Bichara, Rodrigo",3,7,3,3,0
"Bichara, Rodrigo",3,8,5,4,1
"Bichara, Rodrigo",3,9,5,5,0
"Bichara, Rodrigo",3,10,5,4,1
"Bichara, Rodrigo",3,11,4,4,0
"Bichara, Rodrigo",3,12,4,3,1
"Bichara, Rodrigo",3,13,4,4,0
"Bichara, Rodrigo",3,14,6,5,1
"Bichara, Rodrigo",3,15,4,4,0
"Bichara, Rodrigo",3,16,5,4,1
"Bichara, Rodrigo",3,17,4,5,-1
"Bichara, Rodrigo",3,18,3,3,0
"Peters, Lloyd",3,1,5,5,0
"Peters, Lloyd",3,2,4,4,0
"Peters, Lloyd",3,3,4,3,1
"Peters, Lloyd",3,4,4,4,0
"Peters, Lloyd",3,5,4,4,0
"Peters, Lloyd",3,6,4,4,0
"Peters, Lloyd",3,7,3,3,0
"Peters, Lloyd",3,8,4,4,0
"Peters, Lloyd",3,9,5,5,0
"Peters, Lloyd",3,10,3,4,-1
"Peters, Lloyd",3,11,4,4,0
"Peters, Lloyd",3,12,4,3,1
"Peters, Lloyd",3,13,5,4,1
"Peters, Lloyd",3,14,7,5,2
"Peters, Lloyd",3,15,6,4,2
"Peters, Lloyd",3,16,5,4,1
"Peters, Lloyd",3,17,5,5,0
"Peters, Lloyd",3,18,4,3,1
"Sutherland, Shaun",3,1,5,5,0
"Sutherland, Shaun",3,2,4,4,0
"Sutherland, Shaun",3,3,5,3,2
"Sutherland, Shaun",3,4,4,4,0
"Sutherland, Shaun",3,5,5,4,1
"Sutherland, Shaun",3,6,5,4,1
"Sutherland, Shaun",3,7,3,3,0
"Sutherland, Shaun",3,8,7,4,3
"Sutherland, Shaun",3,9,5,5,0
"Sutherland, Shaun",3,10,4,4,0
"Sutherland, Shaun",3,11,4,4,0
"Sutherland, Shaun",3,12,3,3,0
"Sutherland, Shaun",3,13,3,4,-1
"Sutherland, Shaun",3,14,5,5,0
"Sutherland, Shaun",3,15,5,4,1
"Sutherland, Shaun",3,16,4,4,0
"Sutherland, Shaun",3,17,7,5,2
"Sutherland, Shaun",3,18,2,3,-1
"Yasutake, Justin",3,1,6,5,1
"Yasutake, Justin",3,2,5,4,1
"Yasutake, Justin",3,3,4,3,1
"Yasutake, Justin",3,4,4,4,0
"Yasutake, Justin",3,5,6,4,2
"Yasutake, Justin",3,6,3,4,-1
"Yasutake, Justin",3,7,4,3,1
"Yasutake, Justin",3,8,4,4,0
"Yasutake, Justin",3,9,5,5,0
"Yasutake, Justin",3,10,3,4,-1
"Yasutake, Justin",3,11,4,4,0
"Yasutake, Justin",3,12,3,3,0
"Yasutake, Justin",3,13,5,4,1
"Yasutake, Justin",3,14,5,5,0
"Yasutake, Justin",3,15,5,4,1
"Yasutake, Justin",3,16,4,4,0
"Yasutake, Justin",3,17,4,5,-1
"Yasutake, Justin",3,18,3,3,0
"Pugh, Chandler",3,1,5,5,0
"Pugh, Chandler",3,2,4,4,0
"Pugh, Chandler",3,3,4,3,1
"Pugh, Chandler",3,4,4,4,0
"Pugh, Chandler",3,5,5,4,1
"Pugh, Chandler",3,6,4,4,0
"Pugh, Chandler",3,7,3,3,0
"Pugh, Chandler",3,8,5,4,1
"Pugh, Chandler",3,9,5,5,0
"Pugh, Chandler",3,10,4,4,0
"Pugh, Chandler",3,11,4,4,0
"Pugh, Chandler",3,12,3,3,0
"Pugh, Chandler",3,13,4,4,0
"Pugh, Chandler",3,14,7,5,2
"Pugh, Chandler",3,15,5,4,1
"Pugh, Chandler",3,16,5,4,1
"Pugh, Chandler",3,17,5,5,0
"Pugh, Chandler",3,18,3,3,0
"Gaytan, Pablo",3,1,5,5,0
"Gaytan, Pablo",3,2,4,4,0
"Gaytan, Pablo",3,3,4,3,1
"Gaytan, Pablo",3,4,5,4,1
"Gaytan, Pablo",3,5,4,4,0
"Gaytan, Pablo",3,6,4,4,0
"Gaytan, Pablo",3,7,4,3,1
"Gaytan, Pablo",3,8,6,4,2
"Gaytan, Pablo",3,9,4,5,-1
"Gaytan, Pablo",3,10,4,4,0
"Gaytan, Pablo",3,11,5,4,1
"Gaytan, Pablo",3,12,3,3,0
"Gaytan, Pablo",3,13,4,4,0
"Gaytan, Pablo",3,14,7,5,2
"Gaytan, Pablo",3,15,4,4,0
"Gaytan, Pablo",3,16,6,4,2
"Gaytan, Pablo",3,17,5,5,0
"Gaytan, Pablo",3,18,3,3,0
"Woodward, Mark",3,1,4,5,-1
"Woodward, Mark",3,2,5,4,1
"Woodward, Mark",3,3,4,3,1
"Woodward, Mark",3,4,4,4,0
"Woodward, Mark",3,5,5,4,1
"Woodward, Mark",3,6,5,4,1
"Woodward, Mark",3,7,3,3,0
"Woodward, Mark",3,8,5,4,1
"Woodward, Mark",3,9,5,5,0
"Woodward, Mark",3,10,3,4,-1
"Woodward, Mark",3,11,3,4,-1
"Woodward, Mark",3,12,3,3,0
"Woodward, Mark",3,13,6,4,2
"Woodward, Mark",3,14,7,5,2
"Woodward, Mark",3,15,6,4,2
"Woodward, Mark",3,16,7,4,3
"Woodward, Mark",3,17,5,5,0
"Woodward, Mark",3,18,3,3,0
"McNeil, Jay",3,1,6,5,1
"McNeil, Jay",3,2,4,4,0
"McNeil, Jay",3,3,3,3,0
"McNeil, Jay",3,4,6,4,2
"McNeil, Jay",3,5,5,4,1
"McNeil, Jay",3,6,4,4,0
"McNeil, Jay",3,7,5,3,2
"McNeil, Jay",3,8,4,4,0
"McNeil, Jay",3,9,5,5,0
"McNeil, Jay",3,10,4,4,0
"McNeil, Jay",3,11,6,4,2
"McNeil, Jay",3,12,3,3,0
"McNeil, Jay",3,13,5,4,1
"McNeil, Jay",3,14,6,5,1
"McNeil, Jay",3,15,5,4,1
"McNeil, Jay",3,16,5,4,1
"McNeil, Jay",3,17,5,5,0
"McNeil, Jay",3,18,4,3,1
"Garcia, Jeffrey",3,1,6,5,1
"Garcia, Jeffrey",3,2,4,4,0
"Garcia, Jeffrey",3,3,4,3,1
"Garcia, Jeffrey",3,4,4,4,0
"Garcia, Jeffrey",3,5,5,4,1
"Garcia, Jeffrey",3,6,5,4,1
"Garcia, Jeffrey",3,7,3,3,0
"Garcia, Jeffrey",3,8,5,4,1
"Garcia, Jeffrey",3,9,4,5,-1
"Garcia, Jeffrey",3,10,5,4,1
"Garcia, Jeffrey",3,11,4,4,0
"Garcia, Jeffrey",3,12,3,3,0
"Garcia, Jeffrey",3,13,6,4,2
"Garcia, Jeffrey",3,14,6,5,1
"Garcia, Jeffrey",3,15,4,4,0
"Garcia, Jeffrey",3,16,5,4,1
"Garcia, Jeffrey",3,17,5,5,0
"Garcia, Jeffrey",3,18,3,3,0
"Morales, Cristian",3,1,5,5,0
"Morales, Cristian",3,2,4,4,0
"Morales, Cristian",3,3,4,3,1
"Morales, Cristian",3,4,5,4,1
"Morales, Cristian",3,5,5,4,1
"Morales, Cristian",3,6,4,4,0
"Morales, Cristian",3,7,3,3,0
"Morales, Cristian",3,8,4,4,0
"Morales, Cristian",3,9,5,5,0
"Morales, Cristian",3,10,6,4,2
"Morales, Cristian",3,11,4,4,0
"Morales, Cristian",3,12,3,3,0
"Morales, Cristian",3,13,5,4,1
"Morales, Cristian",3,14,8,5,3
"Morales, Cristian",3,15,5,4,1
"Morales, Cristian",3,16,5,4,1
"Morales, Cristian",3,17,5,5,0
"Morales, Cristian",3,18,4,3,1
